purchaseOrderId,clintId,addressShipperId,datePurchaseOrder,subtotal,iva,amountTotal,statusOrder,paymentMethod,shipperId,carrier,trackingNumber,amountShipper,statusId,noteShipper
4fd46344-c17e-4189-9e1b-45c0775ed9b2,CL4315,ADDR496,2025-04-23 06:57:14,312.72,56.29,369.01,Delivered,Bank Transfer,SHP295,DHL,TRK136285,67.33,2,Express delivery
3971a4d9-12f1-4da6-ac85-b2fc548c28d4,CL6046,ADDR239,2024-08-08 06:57:14,857.76,154.40,1012.16,Processing,Credit Card,SHP510,FedEx,TRK882601,90.49,5,Handle with care
7c6a8f98-af6a-46da-9843-f6fce02e118e,CL5646,ADDR960,2025-07-05 06:57:14,965.46,173.78,1139.24,Shipped,PayPal,SHP467,DHL,TRK490229,72.55,5,Handle with care
613905e2-0675-40e7-ba13-95a935405ebc,CL4918,ADDR596,2024-12-29 06:57:14,394.17,70.95,465.12,Delivered,PayPal,SHP744,DHL,TRK122406,78.70,4,Handle with care
a6ee8443-0502-4d42-8d0e-ec3b937f816f,CL9322,ADDR318,2024-09-24 06:57:14,656.69,118.20,774.89,Shipped,Bank Transfer,SHP428,USPS,TRK888729,54.65,5,Signature required
1b5a31f8-5055-4206-af1b-2af1f43d5386,CL8935,ADDR386,2025-04-30 06:57:14,428.34,77.10,505.44,Pending,Bank Transfer,SHP699,DHL,TRK333111,26.43,5,Express delivery
b1a5644b-8062-4209-9ba7-94facea49b8c,CL7884,ADDR523,2024-09-01 06:57:14,649.07,116.83,765.90,Delivered,PayPal,SHP962,UPS,TRK490663,18.22,2,Fragile
484b25e8-fbd5-423e-af4c-f2f0934638ec,CL5329,ADDR286,2025-01-26 06:57:14,125.13,22.52,147.65,Delivered,Cash,SHP235,USPS,TRK554306,99.97,1,Signature required
a90a143b-b03d-4f7f-ad03-254ae250afbe,CL8493,ADDR407,2024-12-12 06:57:14,188.79,33.98,222.77,Pending,PayPal,SHP157,DHL,TRK845609,53.53,4,Leave at front door
aebce102-dc1a-450e-b3fe-0f482fe080a3,CL3136,ADDR542,2024-12-01 06:57:14,389.64,70.14,459.78,Shipped,PayPal,SHP522,USPS,TRK938533,48.25,5,Leave at front door
664bc7e9-490e-4013-8175-036db86a7338,CL2160,ADDR921,2025-05-12 06:57:14,619.20,111.46,730.66,Cancelled,Bank Transfer,SHP171,USPS,TRK394529,89.12,1,Fragile
80bcd21f-110b-4cf7-a62a-b737b9e8294c,CL3787,ADDR412,2024-08-31 06:57:14,828.80,149.18,977.98,Processing,Cash,SHP472,UPS,TRK929627,74.58,1,Handle with care
b935e71c-1984-468e-8b18-6d460988aab0,CL7513,ADDR685,2025-07-03 06:57:14,941.17,169.41,1110.58,Pending,Cash,SHP237,USPS,TRK779632,10.95,1,Fragile
54fcb933-0704-4b31-bd09-84ab96369453,CL1022,ADDR368,2025-03-29 06:57:14,309.61,55.73,365.34,Shipped,Cash,SHP626,FedEx,TRK135273,99.50,5,Fragile
6d57a5f2-20cd-4764-a054-1ad2dc86224c,CL5298,ADDR358,2024-10-19 06:57:14,664.66,119.64,784.30,Delivered,Credit Card,SHP122,FedEx,TRK733142,42.91,5,Signature required
f24c2385-7444-4be2-bb0e-38048a02702c,CL9843,ADDR196,2024-12-22 06:57:14,250.07,45.01,295.08,Processing,PayPal,SHP336,USPS,TRK516736,26.82,5,Leave at front door
03de7295-ed73-40db-9c4b-d5849291ced8,CL1605,ADDR334,2025-01-16 06:57:14,268.73,48.37,317.10,Processing,PayPal,SHP404,UPS,TRK485010,73.60,3,Signature required
fc106e2f-61bd-4867-b28f-7962c12b084d,CL7714,ADDR518,2024-10-06 06:57:14,191.02,34.38,225.40,Delivered,Credit Card,SHP950,UPS,TRK122949,89.33,4,Handle with care
9f2ac3af-1b7f-4ecc-80df-e15e68bee5a5,CL3970,ADDR260,2024-11-11 06:57:14,258.59,46.55,305.14,Processing,Bank Transfer,SHP394,UPS,TRK273027,11.96,3,Leave at front door
ecf6085b-c8f2-4080-a743-3fa76e7878e1,CL1091,ADDR644,2025-01-14 06:57:14,544.13,97.94,642.07,Cancelled,PayPal,SHP481,DHL,TRK651800,38.33,1,Express delivery
191e2591-4f4a-4256-9e86-0abf630883ff,CL4053,ADDR325,2024-07-27 06:57:14,487.39,87.73,575.12,Delivered,Cash,SHP780,FedEx,TRK660793,75.97,1,Signature required
d1e964a1-c017-4203-9741-7d72c19fa9a3,CL4265,ADDR167,2024-08-09 06:57:14,555.95,100.07,656.02,Processing,PayPal,SHP815,UPS,TRK982938,40.13,3,Leave at front door
74c51a00-bd4e-42dc-a48e-907be9542b71,CL3943,ADDR492,2025-03-20 06:57:14,479.63,86.33,565.96,Cancelled,Bank Transfer,SHP465,DHL,TRK458304,38.30,3,Signature required
3cffc4ef-819f-4cbc-a360-b86da58429e1,CL8575,ADDR697,2025-03-29 06:57:14,307.99,55.44,363.43,Delivered,Credit Card,SHP313,FedEx,TRK928958,85.22,3,Fragile
f8c4b9e7-8f7c-4c7c-a659-14de095f3350,CL6258,ADDR609,2024-11-17 06:57:14,223.84,40.29,264.13,Pending,PayPal,SHP217,FedEx,TRK313283,80.24,1,Fragile
cb6bf60a-e3fa-4979-bd48-1f42638b7f16,CL9325,ADDR951,2025-05-18 06:57:14,408.86,73.59,482.45,Cancelled,PayPal,SHP395,UPS,TRK963172,78.28,3,Handle with care
7fecc70e-43e1-4b1f-98d4-a60505abfc37,CL6999,ADDR815,2024-09-01 06:57:14,275.21,49.54,324.75,Processing,Credit Card,SHP984,UPS,TRK326085,19.51,2,Express delivery
7294872b-8f35-4e02-916e-7cfbac30e642,CL1349,ADDR611,2025-02-10 06:57:14,808.15,145.47,953.62,Processing,PayPal,SHP149,USPS,TRK165784,69.50,2,Express delivery
b670c00c-45ef-4341-af96-af9e0720f3c1,CL4756,ADDR601,2025-03-30 06:57:14,681.14,122.61,803.75,Delivered,Bank Transfer,SHP838,DHL,TRK746565,40.27,2,Leave at front door
a19bab8d-ea8f-4347-a1af-967322d2c6fa,CL1027,ADDR464,2025-03-12 06:57:14,867.89,156.22,1024.11,Delivered,PayPal,SHP950,UPS,TRK703386,76.88,2,Leave at front door
c1a30dff-ad05-4c8e-8ba4-89e7fd27f55e,CL8867,ADDR871,2024-11-28 06:57:14,900.24,162.04,1062.28,Delivered,Credit Card,SHP126,FedEx,TRK496543,22.87,4,Leave at front door
230de98c-fd90-4ab2-a811-ff0c6912046f,CL5872,ADDR813,2025-01-15 06:57:14,256.49,46.17,302.66,Delivered,Credit Card,SHP410,UPS,TRK986002,61.12,1,Leave at front door
88f699bf-4eee-40df-9346-10ed7939a6d3,CL8855,ADDR573,2024-07-22 06:57:14,640.87,115.36,756.23,Delivered,Bank Transfer,SHP819,UPS,TRK757139,69.58,4,Handle with care
69c06897-7f10-4e0a-9b74-480941fb9d7d,CL5631,ADDR748,2025-02-10 06:57:14,674.84,121.47,796.31,Shipped,Credit Card,SHP120,FedEx,TRK907323,60.37,2,Signature required
57118b7f-04af-40ab-b57b-31f817240fa4,CL3966,ADDR418,2024-07-11 06:57:14,370.10,66.62,436.72,Cancelled,Bank Transfer,SHP662,DHL,TRK292057,66.71,2,Signature required
487e8758-7eb1-46b4-8898-8bbe481e8781,CL9416,ADDR736,2024-08-12 06:57:14,652.15,117.39,769.54,Shipped,Bank Transfer,SHP738,UPS,TRK706068,30.22,5,Handle with care
e82ed9ad-f9b1-410f-83a8-1ea1af2e8c4e,CL3176,ADDR576,2025-06-07 06:57:14,103.60,18.65,122.25,Shipped,Bank Transfer,SHP133,UPS,TRK897847,55.14,1,Leave at front door
d70a3f11-8435-42f0-b1e4-98f226b33b4c,CL5445,ADDR337,2024-08-23 06:57:14,703.06,126.55,829.61,Processing,Bank Transfer,SHP216,DHL,TRK650655,91.01,1,Handle with care
2ab19fd7-b9a6-45b2-8a54-20da036b75e7,CL6983,ADDR718,2024-12-20 06:57:14,769.88,138.58,908.46,Shipped,Cash,SHP722,FedEx,TRK493077,26.47,5,Signature required
cb8264c9-db40-45b9-ba32-3cf74336c386,CL7223,ADDR534,2025-06-06 06:57:14,283.35,51.00,334.35,Pending,PayPal,SHP813,DHL,TRK351823,12.61,1,Express delivery
e5fe3b8a-9d3f-494e-ac5c-4f221be512ba,CL7700,ADDR321,2024-12-24 06:57:14,296.01,53.28,349.29,Cancelled,Cash,SHP325,UPS,TRK329916,95.20,1,Express delivery
5649dde5-ba2f-482d-b579-b30952dfd6b4,CL2455,ADDR934,2025-06-09 06:57:14,888.89,160.00,1048.89,Delivered,Credit Card,SHP762,FedEx,TRK379891,44.58,3,Signature required
d6d470a0-d565-4bc2-ae62-9b1389615cc8,CL2881,ADDR555,2024-07-29 06:57:14,992.74,178.69,1171.43,Cancelled,Bank Transfer,SHP830,USPS,TRK103694,67.56,3,Fragile
99f5b2e7-b63c-4385-9c1f-5576bfc36a09,CL4192,ADDR950,2025-05-28 06:57:14,385.24,69.34,454.58,Pending,Credit Card,SHP112,USPS,TRK549505,22.60,4,Fragile
d4ded9c6-75ba-4a34-a50e-cf06bcd8b23f,CL7788,ADDR263,2025-06-03 06:57:14,325.80,58.64,384.44,Cancelled,Credit Card,SHP658,USPS,TRK615874,67.83,3,Express delivery
292e32d1-0b1b-4b8d-81e4-9303a36814fa,CL1396,ADDR798,2024-09-11 06:57:14,932.34,167.82,1100.16,Processing,Cash,SHP840,FedEx,TRK989944,25.41,4,Fragile
5668f86f-f66e-4f40-9c84-24f88dfaad2c,CL7462,ADDR792,2024-09-29 06:57:14,218.38,39.31,257.69,Shipped,Bank Transfer,SHP377,UPS,TRK464902,28.83,4,Fragile
c3dc890b-1053-4da3-9661-9b8d9c5da19d,CL6526,ADDR159,2025-01-18 06:57:14,993.28,178.79,1172.07,Cancelled,PayPal,SHP892,USPS,TRK423364,49.84,1,Fragile
4386ef26-b295-453c-a2c7-46a8362d26b2,CL4160,ADDR736,2025-04-04 06:57:14,187.42,33.74,221.16,Cancelled,PayPal,SHP487,USPS,TRK204860,33.05,1,Express delivery
c708ee68-aea0-4131-a39b-e386d50ec3b6,CL6577,ADDR626,2025-06-22 06:57:14,348.14,62.67,410.81,Pending,Cash,SHP213,USPS,TRK180091,81.08,2,Express delivery
de9b8156-3e06-4b0b-978b-1a05e0b87dc2,CL2068,ADDR543,2024-10-18 06:57:14,536.86,96.63,633.49,Delivered,Cash,SHP106,DHL,TRK489422,49.65,2,Handle with care
aa582500-41dd-4b96-a2e5-a7938af57884,CL4232,ADDR596,2024-09-13 06:57:14,110.11,19.82,129.93,Pending,Bank Transfer,SHP519,DHL,TRK648770,26.93,1,Signature required
98a46f66-e1d8-4e71-8a84-4b2fab49821d,CL9213,ADDR159,2024-11-22 06:57:14,621.23,111.82,733.05,Shipped,PayPal,SHP855,USPS,TRK780810,19.64,5,Express delivery
5536e1b6-6e7a-4383-8089-00d6fc00dc9f,CL6093,ADDR851,2025-03-23 06:57:14,510.83,91.95,602.78,Shipped,Credit Card,SHP127,FedEx,TRK792135,22.98,3,Fragile
a83cdfcf-4387-4401-8ea9-27ac0a5cd16a,CL7714,ADDR562,2024-07-18 06:57:14,213.27,38.39,251.66,Processing,PayPal,SHP851,USPS,TRK107786,46.17,5,Express delivery
f9d66adc-4a5c-495f-b5ea-9fdbbecd5a10,CL5268,ADDR876,2024-09-03 06:57:14,775.80,139.64,915.44,Delivered,PayPal,SHP593,DHL,TRK510853,82.55,3,Handle with care
054d5a6d-03f8-4d7d-8d00-315e569777e4,CL1655,ADDR530,2025-06-15 06:57:14,251.99,45.36,297.35,Shipped,Bank Transfer,SHP794,DHL,TRK172930,25.01,4,Leave at front door
5f535cf4-1452-420e-8485-97885a08d5a3,CL7311,ADDR358,2024-10-07 06:57:14,899.23,161.86,1061.09,Cancelled,Bank Transfer,SHP854,DHL,TRK439070,12.89,3,Fragile
871248ba-c90a-495c-8598-9c7e504bc084,CL9252,ADDR636,2024-12-30 06:57:14,206.03,37.09,243.12,Cancelled,Bank Transfer,SHP298,DHL,TRK274865,64.00,3,Express delivery
03779f02-1cfd-4695-890a-aefa6a0e9258,CL7663,ADDR798,2025-07-05 06:57:14,113.79,20.48,134.27,Pending,Cash,SHP808,FedEx,TRK663987,38.17,4,Signature required
09e5433a-8cd9-4cb6-af93-40ad594dade7,CL7578,ADDR543,2024-12-23 06:57:14,634.93,114.29,749.22,Delivered,Credit Card,SHP999,USPS,TRK675513,76.50,3,Express delivery
e315fefc-134d-459f-9334-09d3e2950a86,CL6411,ADDR634,2024-11-08 06:57:14,909.79,163.76,1073.55,Cancelled,PayPal,SHP159,UPS,TRK969274,82.35,3,Signature required
b2f903bb-d664-450b-b8b0-cb258cda38d9,CL9994,ADDR277,2024-11-14 06:57:14,531.19,95.61,626.80,Processing,Cash,SHP345,USPS,TRK993523,79.25,1,Leave at front door
06c9f4f3-551a-4075-a8a6-f1e94381a5d3,CL1623,ADDR450,2024-12-28 06:57:14,239.07,43.03,282.10,Delivered,Credit Card,SHP498,USPS,TRK110764,20.12,5,Express delivery
4b599762-2e69-45e8-8996-dfca4a8e69c3,CL3800,ADDR647,2024-11-10 06:57:14,284.49,51.21,335.70,Processing,Bank Transfer,SHP466,FedEx,TRK737110,18.79,3,Express delivery
3bad60cb-752c-4bfd-a24a-277585b0af46,CL9800,ADDR223,2025-04-09 06:57:14,132.46,23.84,156.30,Processing,Bank Transfer,SHP558,UPS,TRK958870,16.28,3,Signature required
81f16423-8f4a-4ea7-8ea3-a3751b3ebd82,CL5178,ADDR705,2025-05-09 06:57:14,573.87,103.30,677.17,Cancelled,Cash,SHP431,FedEx,TRK433115,43.69,4,Express delivery
0d605f65-44ae-4dc0-bbab-c29f0b57431c,CL6069,ADDR328,2025-02-22 06:57:14,215.69,38.82,254.51,Cancelled,Cash,SHP715,DHL,TRK598027,61.80,1,Leave at front door
4d090039-5756-4794-b889-6ca8fefcb7ed,CL7297,ADDR209,2024-11-03 06:57:14,894.53,161.02,1055.55,Shipped,PayPal,SHP704,DHL,TRK877260,77.03,4,Fragile
c7b30dce-df4a-486f-b72f-e9026b6a3960,CL4685,ADDR467,2025-06-20 06:57:14,374.96,67.49,442.45,Pending,Bank Transfer,SHP728,FedEx,TRK358449,95.06,1,Leave at front door
aa2463ca-4048-49ea-86b8-7eabb6127c20,CL8780,ADDR305,2025-04-01 06:57:14,219.14,39.45,258.59,Shipped,PayPal,SHP369,DHL,TRK181137,97.73,2,Handle with care
bdb9f8cb-f386-42cc-973b-e9fae93d67e6,CL6838,ADDR699,2024-12-20 06:57:14,716.05,128.89,844.94,Processing,Cash,SHP232,USPS,TRK389705,11.04,2,Handle with care
813ebe05-b62d-4e6b-9fc5-d7e93fb0fdf1,CL4509,ADDR795,2025-05-08 06:57:14,516.98,93.06,610.04,Processing,Cash,SHP827,UPS,TRK340558,37.71,5,Leave at front door
f2565d00-4e59-48f5-a0c8-e0b81e184c7d,CL2865,ADDR857,2024-12-18 06:57:14,171.93,30.95,202.88,Delivered,Bank Transfer,SHP269,FedEx,TRK969462,56.50,4,Fragile
ac7bae25-0eea-4866-91ed-efa323a180fb,CL2702,ADDR858,2025-06-03 06:57:14,834.75,150.26,985.01,Shipped,Cash,SHP993,FedEx,TRK815286,68.93,2,Express delivery
46716f56-c02f-47b0-9f0e-8d5329afdbf4,CL7333,ADDR722,2024-10-21 06:57:14,873.33,157.20,1030.53,Cancelled,Credit Card,SHP447,USPS,TRK401198,41.64,5,Handle with care
60465638-46d1-467d-bbc1-9df58ca44b13,CL6827,ADDR197,2025-01-16 06:57:14,845.03,152.11,997.14,Pending,Cash,SHP481,FedEx,TRK125957,12.37,3,Express delivery
6544fff9-6593-4c18-96a8-ff6e8cd37f6f,CL6555,ADDR750,2024-12-02 06:57:14,397.85,71.61,469.46,Shipped,Cash,SHP469,FedEx,TRK638093,50.84,5,Leave at front door
75545580-25fb-42c9-87c9-9b076cde3b3d,CL9316,ADDR725,2025-02-24 06:57:14,475.18,85.53,560.71,Delivered,Credit Card,SHP346,UPS,TRK196291,57.52,2,Leave at front door
d5a7e9f4-e73c-4157-afb2-744e8516962e,CL9741,ADDR831,2024-09-28 06:57:14,434.30,78.17,512.47,Shipped,Bank Transfer,SHP622,USPS,TRK547760,74.72,2,Signature required
fe6549ce-7898-43fd-9d67-905c0769d1af,CL5189,ADDR950,2024-10-07 06:57:14,380.54,68.50,449.04,Delivered,PayPal,SHP907,UPS,TRK805798,88.30,5,Leave at front door
951cbd0c-43c4-4045-9bca-a46953987970,CL8291,ADDR145,2025-01-09 06:57:14,247.78,44.60,292.38,Cancelled,Bank Transfer,SHP349,UPS,TRK431918,47.64,4,Fragile
d02fd1bd-12b5-4251-85ce-9a73ed939553,CL3957,ADDR236,2024-11-15 06:57:14,352.36,63.42,415.78,Cancelled,Bank Transfer,SHP632,UPS,TRK110006,23.71,3,Fragile
f5749815-8e72-4fef-a024-53bd4f8132b9,CL6775,ADDR445,2025-05-12 06:57:14,836.63,150.59,987.22,Shipped,Cash,SHP437,UPS,TRK424690,44.02,4,Fragile
691ecf3a-4748-4739-b0b3-3d650744590d,CL4461,ADDR310,2025-01-17 06:57:14,400.56,72.10,472.66,Shipped,Bank Transfer,SHP334,UPS,TRK680122,42.24,2,Signature required
63f874fd-5c7b-49c8-a583-7cd401e71e0d,CL5553,ADDR885,2024-08-04 06:57:14,752.44,135.44,887.88,Pending,PayPal,SHP746,FedEx,TRK368527,33.56,2,Express delivery
73575199-41db-4a0e-97dc-f9edc77d8325,CL5569,ADDR212,2025-05-12 06:57:14,990.15,178.23,1168.38,Delivered,Cash,SHP740,UPS,TRK328977,47.38,4,Leave at front door
2f80e8d5-5aa3-4439-bd70-0cf1e6932db6,CL8889,ADDR696,2024-11-11 06:57:14,977.07,175.87,1152.94,Shipped,Credit Card,SHP849,USPS,TRK722755,37.42,3,Signature required
eb53da08-193e-4590-a012-b56eec45b2d2,CL5062,ADDR547,2025-05-08 06:57:14,774.44,139.40,913.84,Shipped,Bank Transfer,SHP607,DHL,TRK791780,92.09,5,Signature required
20c23161-e385-47bc-be80-cba0311bd47e,CL6254,ADDR706,2025-06-23 06:57:14,352.72,63.49,416.21,Delivered,Bank Transfer,SHP332,FedEx,TRK394515,83.76,4,Fragile
d1ea1430-e0f5-450b-9a79-2a1ec45095f6,CL6001,ADDR865,2025-05-10 06:57:14,919.72,165.55,1085.27,Shipped,PayPal,SHP326,FedEx,TRK564435,63.46,5,Fragile
ee54da1f-85a7-4b07-82c0-5ee867ac503a,CL6469,ADDR337,2025-03-23 06:57:14,441.33,79.44,520.77,Cancelled,Cash,SHP564,FedEx,TRK688429,90.47,5,Fragile
154db3d7-6f8d-4b0b-8e20-dc85de51121a,CL8188,ADDR824,2024-08-12 06:57:14,541.24,97.42,638.66,Cancelled,Bank Transfer,SHP511,DHL,TRK650499,64.63,4,Signature required
ddd5dbd4-faee-4387-840c-d64a59c10c6e,CL6392,ADDR819,2024-07-29 06:57:14,288.90,52.00,340.90,Pending,Credit Card,SHP795,DHL,TRK190870,10.74,5,Leave at front door
67adcc07-f160-4373-b4ba-e5228895d9b1,CL8547,ADDR714,2024-11-09 06:57:14,305.40,54.97,360.37,Cancelled,Credit Card,SHP586,USPS,TRK641761,27.02,2,Express delivery
82e40b7a-7980-4e05-a157-b1bbb171e97f,CL5743,ADDR799,2024-12-23 06:57:14,101.60,18.29,119.89,Delivered,Bank Transfer,SHP845,DHL,TRK787491,99.98,3,Signature required
1d01696b-0479-4130-8861-25594cb94256,CL5994,ADDR247,2024-10-07 06:57:14,930.77,167.54,1098.31,Shipped,PayPal,SHP916,FedEx,TRK372458,63.25,2,Signature required
e6d02ae0-d8d1-4344-a6c8-a2d143796b12,CL3103,ADDR526,2025-02-20 06:57:14,687.97,123.83,811.80,Processing,Credit Card,SHP450,UPS,TRK616311,31.39,1,Leave at front door
ef09974e-4f78-4f2a-9d0e-eee53e74614e,CL3890,ADDR369,2024-07-09 06:57:14,997.84,179.61,1177.45,Shipped,Cash,SHP351,USPS,TRK489841,21.06,1,Fragile
965881b4-9f58-4e03-b532-7e168176c496,CL9113,ADDR996,2025-05-19 06:57:14,713.13,128.36,841.49,Processing,Credit Card,SHP759,FedEx,TRK813138,63.17,1,Signature required
972c856c-8f70-4bac-9f57-e04941b095ef,CL4638,ADDR938,2024-08-23 06:57:14,933.38,168.01,1101.39,Pending,Bank Transfer,SHP902,DHL,TRK333685,70.48,2,Express delivery
e8f4419f-74c1-408d-8012-621c51efec76,CL3842,ADDR705,2025-01-15 06:57:14,831.23,149.62,980.85,Processing,Credit Card,SHP849,DHL,TRK351103,66.42,5,Handle with care
440f43ef-4cb9-4090-861b-d4f501dacda5,CL6982,ADDR107,2025-03-20 06:57:14,799.44,143.90,943.34,Cancelled,Bank Transfer,SHP921,UPS,TRK893660,72.68,1,Express delivery
fe7c5872-4659-479c-bdb3-e02aca7131e0,CL2577,ADDR123,2025-04-27 06:57:14,685.15,123.33,808.48,Shipped,Credit Card,SHP268,DHL,TRK890486,26.35,1,Handle with care
050ee24d-8e1c-4794-aab9-3a214b495022,CL9062,ADDR142,2025-06-22 06:57:14,853.48,153.63,1007.11,Pending,Cash,SHP862,DHL,TRK464627,53.21,5,Fragile
4acfcd64-b891-4031-add0-6167d2c9564e,CL4096,ADDR722,2024-09-25 06:57:14,157.92,28.43,186.35,Delivered,Cash,SHP491,UPS,TRK180105,83.48,4,Express delivery
a944895d-db3b-46fa-a364-782b3aa183ca,CL6017,ADDR729,2024-09-06 06:57:14,601.08,108.19,709.27,Pending,Cash,SHP796,FedEx,TRK104072,37.77,1,Handle with care
8a361a87-fa25-447b-91d9-b54efb9fc0d5,CL6913,ADDR841,2025-05-26 06:57:14,267.52,48.15,315.67,Pending,Credit Card,SHP848,UPS,TRK454251,48.98,2,Signature required
9fa9c509-3c24-4c66-89a7-63150387d353,CL7892,ADDR398,2024-11-24 06:57:14,680.29,122.45,802.74,Shipped,PayPal,SHP859,FedEx,TRK203038,80.23,4,Fragile
2a7ff5cf-19f1-4b7a-93db-6f2d2d7c4e88,CL8343,ADDR258,2024-11-13 06:57:14,975.97,175.67,1151.64,Shipped,Cash,SHP190,FedEx,TRK742690,95.58,4,Signature required
b5d8b6f1-973f-4f4f-8fa5-9edc25a4b7ed,CL9771,ADDR859,2024-10-30 06:57:14,117.66,21.18,138.84,Shipped,Credit Card,SHP490,FedEx,TRK978779,75.75,3,Fragile
f7bef929-a87a-4035-9ab7-b51670172948,CL6557,ADDR654,2024-10-23 06:57:14,453.31,81.60,534.91,Shipped,Cash,SHP363,UPS,TRK939865,72.88,3,Signature required
5a46de92-51db-4088-925b-ba8c967d20d9,CL8882,ADDR434,2024-10-29 06:57:14,326.78,58.82,385.60,Pending,Credit Card,SHP445,USPS,TRK280896,48.20,4,Leave at front door
01e3d312-4d49-4a19-90fc-fc7673e14e24,CL5017,ADDR290,2025-04-17 06:57:14,630.29,113.45,743.74,Cancelled,Bank Transfer,SHP482,DHL,TRK508703,77.59,4,Handle with care
b41e5820-6968-418a-bc32-4a280b422fef,CL5793,ADDR153,2024-12-25 06:57:14,835.98,150.48,986.46,Pending,Bank Transfer,SHP206,FedEx,TRK445653,13.99,4,Leave at front door
103d34af-663f-48b4-a7c6-784436716747,CL3741,ADDR437,2025-01-21 06:57:14,224.30,40.37,264.67,Shipped,PayPal,SHP805,FedEx,TRK757804,23.79,5,Handle with care
bd6520ba-eb61-42a8-83f7-2a277e321de7,CL9284,ADDR492,2025-03-30 06:57:14,799.17,143.85,943.02,Shipped,Bank Transfer,SHP919,DHL,TRK129273,75.59,1,Express delivery
d15e1d6f-be3a-4153-91ba-24e5c9e7dd0b,CL5897,ADDR309,2025-03-25 06:57:14,676.58,121.78,798.36,Shipped,Cash,SHP374,USPS,TRK383155,23.96,5,Express delivery
ea5c3c8f-cf96-415c-bbca-7ebbcb4ff721,CL1511,ADDR134,2024-11-29 06:57:14,465.68,83.82,549.50,Processing,PayPal,SHP792,USPS,TRK654715,65.87,4,Handle with care
b04b8aa4-accf-4805-8b56-bf5d6dce8757,CL2144,ADDR746,2025-03-13 06:57:14,401.82,72.33,474.15,Cancelled,Credit Card,SHP682,FedEx,TRK371846,66.07,2,Express delivery
f1a5efab-0856-4bb7-a1dd-44da9d8bf9f5,CL1499,ADDR948,2025-01-17 06:57:14,534.31,96.18,630.49,Delivered,PayPal,SHP247,UPS,TRK555196,42.44,4,Handle with care
07987a01-0060-4219-a6ce-cb686edf319e,CL8304,ADDR109,2025-06-30 06:57:14,446.81,80.43,527.24,Delivered,Credit Card,SHP162,FedEx,TRK416451,94.48,4,Signature required
30d90e38-7e1e-4a3a-bb7e-7a4e30ba3040,CL4485,ADDR753,2024-11-29 06:57:14,379.59,68.33,447.92,Cancelled,Bank Transfer,SHP794,DHL,TRK725355,71.01,5,Signature required
93179e34-2d53-4538-a0dd-6f2fcb57292c,CL2850,ADDR495,2024-12-11 06:57:14,994.18,178.95,1173.13,Delivered,PayPal,SHP100,USPS,TRK450990,70.45,4,Signature required
14d2ab08-f4fe-433b-8401-742c23156540,CL9621,ADDR518,2024-09-10 06:57:14,379.36,68.28,447.64,Pending,PayPal,SHP613,UPS,TRK163855,72.90,1,Fragile
03c51f8c-f903-4046-88c9-fe944b178763,CL8501,ADDR446,2025-06-21 06:57:14,175.28,31.55,206.83,Shipped,Cash,SHP494,DHL,TRK161238,28.06,2,Leave at front door
b0c47a2f-8c77-40ff-9b38-024870c5e441,CL4994,ADDR838,2024-11-05 06:57:14,188.96,34.01,222.97,Processing,Credit Card,SHP985,USPS,TRK868176,91.78,2,Express delivery
b4826cbf-41e0-417e-9075-97df5c0ab433,CL4970,ADDR749,2024-07-13 06:57:14,523.83,94.29,618.12,Processing,Credit Card,SHP420,DHL,TRK324506,77.57,4,Leave at front door
0fa7d652-43d2-4e03-87d5-e8ded8ae9bf6,CL8213,ADDR299,2024-07-11 06:57:14,908.26,163.49,1071.75,Processing,Cash,SHP513,FedEx,TRK502748,41.31,3,Leave at front door
eff4d890-9586-436f-b8d6-fccdc539f28e,CL8270,ADDR500,2025-06-06 06:57:14,857.05,154.27,1011.32,Processing,Cash,SHP949,USPS,TRK988877,36.42,5,Handle with care
e1f10edd-bf1a-4df5-8c70-350e7fd3c630,CL8273,ADDR846,2025-06-08 06:57:14,443.29,79.79,523.08,Delivered,Bank Transfer,SHP911,DHL,TRK134983,83.93,4,Signature required
b44f2194-cb71-42e4-8c2c-55feb1b70001,CL4801,ADDR928,2025-06-12 06:57:14,933.84,168.09,1101.93,Processing,Bank Transfer,SHP343,DHL,TRK579565,48.81,3,Fragile
ba5e2190-789b-4d51-8b76-f906b68b310f,CL8284,ADDR760,2025-05-27 06:57:14,298.70,53.77,352.47,Pending,Credit Card,SHP791,UPS,TRK978726,96.63,5,Signature required
0de2d9e7-9e04-4873-9705-7ca39526ef2b,CL2382,ADDR708,2024-08-11 06:57:14,171.50,30.87,202.37,Delivered,Credit Card,SHP849,USPS,TRK472292,45.03,2,Signature required
df1addd5-96fa-4ba2-824f-0f8a28a6f635,CL1716,ADDR688,2025-01-14 06:57:14,678.57,122.14,800.71,Shipped,Cash,SHP806,DHL,TRK476811,16.56,4,Signature required
414997a7-8fb9-425b-80ff-291b26993a33,CL2492,ADDR676,2025-06-08 06:57:14,788.91,142.00,930.91,Shipped,Bank Transfer,SHP938,FedEx,TRK174474,59.83,1,Handle with care
a80fbf67-c88a-42fd-b701-81cb8e22f7e1,CL2773,ADDR242,2025-05-18 06:57:14,940.78,169.34,1110.12,Shipped,Bank Transfer,SHP842,FedEx,TRK441080,53.87,4,Signature required
